model,category,feature_set,lag_rule,n_features,n_lags,n_train,n_val,n_test,train_start,train_end,val_start,val_end,test_start,test_end,params,n_grid,scaler,seed,val_MSE,val_RMSE,val_MAE,val_R2,val_nRMSE,val_SMAPE,val_RMSPE,test_MSE,test_RMSE,test_MAE,test_R2,test_nRMSE,test_SMAPE,test_RMSPE,runtime_s,granularity,n_folds,group,config,resid_test_r2,cross_fit_folds_protocol,stage1,gate_w,stage1_val_RMSE,gate_val_gain_pct,resid_val_r2,stage1_only_test_RMSE,cross_fit_folds,augment_stage1,segment_scheme,n_segments,gate_w_map,gate_w_min,gate_w_max,val_oof_RMSE
AR-LRX-Aug [linear],N02BA,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",132,none,42,65.43224516767353,8.089020037536903,7.067394692416792,-3.156548115865169,0.4101297210919647,31.93971115382685,0.5375229289505935,56.36071262841483,7.5073772136755474,6.562136960665812,-0.7191579852651953,0.3682169544530546,30.04617552283712,0.4584482468230587,4.558,weekly,2,origin3,weekly|N02BA|A_lag1,-1.559738190762114,5,linear,0.0,8.089020037536903,0.0,-2.635126607277316,7.5073772136755474,5.0,True,global,1.0,"{""0"": 0.0}",0.0,0.0,8.089020037536903
XGBoost,N02BA,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,71.1349195213264,8.434151974047325,7.189209336500901,-3.518807431273453,0.4276286102286085,32.04644714645133,0.5226959017428304,69.73252365377208,8.350600197217688,6.645697579017053,-1.1270352925175229,0.4095748068810788,29.93486928799188,0.5385364305688982,4.672,weekly,2,origin3,weekly|N02BA|A_lag1,,5,,,,,,,,,,,,,,
"LR-XGB (residual, tanpa gerbang)",N02BA,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,65.41982108141006,8.088252041165017,6.793347297506378,-3.1557588824800487,0.4100907821183511,30.469143008559463,0.5031258213905243,65.07027956285421,8.066615124254671,6.031684451899896,-0.9848239224981168,0.3956460917385803,27.31723610984158,0.5176713351470118,4.649,weekly,2,origin3,weekly|N02BA|A_lag1,,5,,,,,,,5.0,,,,,,,
Naive,N02BA,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,{},0,none,42,48.72836538461539,6.980570562970866,5.328846153846152,-2.0954431535948177,0.3539290847060112,26.57064462467907,0.4154230878289592,53.301346153846126,7.300777092463933,6.157692307692306,-0.6258388262388817,0.3580837660895345,30.280518911511223,0.327839984112833,0.0,weekly,2,origin3,weekly|N02BA|B_rich,,5,,,,,,,,,,,,,,
SeasonalNaive(s=52),N02BA,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,{},0,none,42,49.505961538461534,7.036047295069976,6.115384615384614,-2.144839530257284,0.3567418675347492,31.448091874402216,0.459542498278543,78.30884615384616,8.849228562640144,8.3,-1.3886369051056957,0.4340312066188337,38.30892986503599,0.5025025349301782,0.0,weekly,2,origin3,weekly|N02BA|B_rich,,5,,,,,,,,,,,,,,
S1 [linear],N02BA,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,{},0,none,42,65.43224516767353,8.089020037536903,7.067394692416792,-3.156548115865169,0.4101297210919647,31.93971115382685,0.5375229289505935,56.36071262841483,7.5073772136755474,6.562136960665812,-0.7191579852651953,0.3682169544530546,30.04617552283712,0.4584482468230587,0.006,weekly,2,origin3,weekly|N02BA|B_rich,,5,linear,0.0,8.089020037536903,0.0,,7.5073772136755474,,,,,,,,
AR-LRX [linear],N02BA,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 500, ""subsample"": 0.8}",132,none,42,59.23728972009929,7.696576493487172,6.624132306771323,-2.763016909233048,0.3902320375012997,30.135203711522983,0.4877154679781422,57.31099036567471,7.570402259171881,6.457842472602588,-0.7481440907284258,0.3713081658903394,29.473009529254707,0.4712822059368301,5.358,weekly,2,origin3,weekly|N02BA|B_rich,-1.3419615608150015,5,linear,0.3,8.089020037536903,4.8516,-2.937537956217031,7.5073772136755474,5.0,,,,,,,
AR-LRX-g [linear],N02BA,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",132,none,42,62.54509455752448,7.908545666399384,6.849542425995377,-2.973143429107411,0.4009793044586272,31.02473896028971,0.5131533341248331,58.95116344775958,7.677966100977497,6.296910706282854,-0.798173916821534,0.3765838872390397,28.820642784328687,0.4820463262860844,4.52,weekly,2,origin3,weekly|N02BA|B_rich,-0.9728545269547544,5,linear,0.5,8.089020037536903,2.2311,-1.8690729698410764,7.5073772136755474,5.0,False,global,1.0,"{""0"": 0.5}",0.5,0.5,8.58135725572574
AR-LRX-Aug [linear],N02BA,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",132,none,42,65.43224516767353,8.089020037536903,7.067394692416792,-3.156548115865169,0.4101297210919647,31.93971115382685,0.5375229289505935,56.36071262841483,7.5073772136755474,6.562136960665812,-0.7191579852651953,0.3682169544530546,30.04617552283712,0.4584482468230587,4.247,weekly,2,origin3,weekly|N02BA|B_rich,-1.559738190762114,5,linear,0.0,8.089020037536903,0.0,-2.635126607277316,7.5073772136755474,5.0,True,global,1.0,"{""0"": 0.0}",0.0,0.0,8.089020037536903
XGBoost,N02BA,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,71.1349195213264,8.434151974047325,7.189209336500901,-3.518807431273453,0.4276286102286085,32.04644714645133,0.5226959017428304,69.73252365377208,8.350600197217688,6.645697579017053,-1.1270352925175229,0.4095748068810788,29.93486928799188,0.5385364305688982,4.621,weekly,2,origin3,weekly|N02BA|B_rich,,5,,,,,,,,,,,,,,
"LR-XGB (residual, tanpa gerbang)",N02BA,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,65.41982108141006,8.088252041165017,6.793347297506378,-3.1557588824800487,0.4100907821183511,30.469143008559463,0.5031258213905243,65.07027956285421,8.066615124254671,6.031684451899896,-0.9848239224981168,0.3956460917385803,27.31723610984158,0.5176713351470118,4.368,weekly,2,origin3,weekly|N02BA|B_rich,,5,,,,,,,5.0,,,,,,,
Naive,N02BE,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,{},0,none,42,1508.1076350000003,38.8343615242996,32.347769230769245,0.4338755322722984,0.2202669616446306,17.822278556392575,0.1998334653537046,2578.02278846154,50.77423350934546,42.11153846153848,-0.2839536992792906,0.1921097349645988,15.628431820650308,0.1743869932141739,0.0,weekly,2,origin3,weekly|N02BE|A_lag1,,5,,,,,,,,,,,,,,
SeasonalNaive(s=52),N02BE,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,{},0,none,42,1872.089307346154,43.26764735164317,35.147576923076926,0.2972414315374363,0.2454123834041759,23.340864485466007,0.2363615722935572,2586.392511615385,50.85658769142288,42.43223076923077,-0.2881221407117793,0.192421330807581,17.039202876907726,0.179464611708199,0.0,weekly,2,origin3,weekly|N02BE|A_lag1,,5,,,,,,,,,,,,,,
S1 [linear],N02BE,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,{},0,none,42,1361.202315393802,36.89447540477845,30.751636626772065,0.4890219249688827,0.2092640043482644,16.964642245303292,0.2055741153445411,2506.966753654806,50.06961906840121,39.44625840774503,-0.2485650831838262,0.1894437509773247,14.814313248951477,0.164316294859315,0.005,weekly,2,origin3,weekly|N02BE|A_lag1,,5,linear,0.0,36.89447540477845,0.0,,50.06961906840121,,,,,,,,
AR-LRX [linear],N02BE,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",132,none,42,1361.202315393802,36.89447540477845,30.751636626772065,0.4890219249688827,0.2092640043482644,16.964642245303292,0.2055741153445411,2506.966753654806,50.06961906840121,39.44625840774503,-0.2485650831838262,0.1894437509773247,14.814313248951477,0.164316294859315,4.485,weekly,2,origin3,weekly|N02BE|A_lag1,-0.0846307542506246,5,linear,0.0,36.89447540477845,0.0,-0.2041442126650394,50.06961906840121,5.0,,,,,,,
AR-LRX-g [linear],N02BE,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",132,none,42,1361.202315393802,36.89447540477845,30.751636626772065,0.4890219249688827,0.2092640043482644,16.964642245303292,0.2055741153445411,2506.966753654806,50.06961906840121,39.44625840774503,-0.2485650831838262,0.1894437509773247,14.814313248951477,0.164316294859315,4.401,weekly,2,origin3,weekly|N02BE|A_lag1,-0.0846307542506246,5,linear,0.0,36.89447540477845,0.0,-0.2041442126650394,50.06961906840121,5.0,False,global,1.0,"{""0"": 0.0}",0.0,0.0,36.89447540477845
AR-LRX-Aug [linear],N02BE,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",132,none,42,1361.202315393802,36.89447540477845,30.751636626772065,0.4890219249688827,0.2092640043482644,16.964642245303292,0.2055741153445411,2506.966753654806,50.06961906840121,39.44625840774503,-0.2485650831838262,0.1894437509773247,14.814313248951477,0.164316294859315,4.906,weekly,2,origin3,weekly|N02BE|A_lag1,-0.0972105619802194,5,linear,0.0,36.89447540477845,0.0,-0.1274431253165189,50.06961906840121,5.0,True,global,1.0,"{""0"": 0.0}",0.0,0.0,37.11534257072668
XGBoost,N02BE,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,1621.958942325748,40.27355139946995,32.16898535391,0.3911371963179872,0.2284299896587549,17.287844170879737,0.2239751829245251,2478.9113854833017,49.78866723947631,37.04355609600361,-0.2345924395323937,0.1883807397280728,14.034845516636214,0.160766485422339,4.597,weekly,2,origin3,weekly|N02BE|A_lag1,,5,,,,,,,,,,,,,,
"LR-XGB (residual, tanpa gerbang)",N02BE,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,1610.1956868080524,40.12724369811677,32.636249342933354,0.3955529731592074,0.2276001381670004,17.467658453852575,0.2154339832046172,2383.430057692348,48.8203856774232,36.55498293767162,-0.1870390957148036,0.1847171430295053,13.761247898566134,0.1580479419601735,5.616,weekly,2,origin3,weekly|N02BE|A_lag1,,5,,,,,,,5.0,,,,,,,
Naive,N02BE,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,{},0,none,42,1508.1076350000003,38.8343615242996,32.347769230769245,0.4338755322722984,0.2202669616446306,17.822278556392575,0.1998334653537046,2578.02278846154,50.77423350934546,42.11153846153848,-0.2839536992792906,0.1921097349645988,15.628431820650308,0.1743869932141739,0.0,weekly,2,origin3,weekly|N02BE|B_rich,,5,,,,,,,,,,,,,,
SeasonalNaive(s=52),N02BE,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,{},0,none,42,1872.089307346154,43.26764735164317,35.147576923076926,0.2972414315374363,0.2454123834041759,23.340864485466007,0.2363615722935572,2586.392511615385,50.85658769142288,42.43223076923077,-0.2881221407117793,0.192421330807581,17.039202876907726,0.179464611708199,0.0,weekly,2,origin3,weekly|N02BE|B_rich,,5,,,,,,,,,,,,,,
S1 [linear],N02BE,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,{},0,none,42,1361.202315393802,36.89447540477845,30.751636626772065,0.4890219249688827,0.2092640043482644,16.964642245303292,0.2055741153445411,2506.966753654806,50.06961906840121,39.44625840774503,-0.2485650831838262,0.1894437509773247,14.814313248951477,0.164316294859315,0.007,weekly,2,origin3,weekly|N02BE|B_rich,,5,linear,0.0,36.89447540477845,0.0,,50.06961906840121,,,,,,,,
AR-LRX [linear],N02BE,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",132,none,42,1361.202315393802,36.89447540477845,30.751636626772065,0.4890219249688827,0.2092640043482644,16.964642245303292,0.2055741153445411,2506.966753654806,50.06961906840121,39.44625840774503,-0.2485650831838262,0.1894437509773247,14.814313248951477,0.164316294859315,4.49,weekly,2,origin3,weekly|N02BE|B_rich,-0.0846307542506246,5,linear,0.0,36.89447540477845,0.0,-0.2041442126650394,50.06961906840121,5.0,,,,,,,
AR-LRX-g [linear],N02BE,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",132,none,42,1361.202315393802,36.89447540477845,30.751636626772065,0.4890219249688827,0.2092640043482644,16.964642245303292,0.2055741153445411,2506.966753654806,50.06961906840121,39.44625840774503,-0.2485650831838262,0.1894437509773247,14.814313248951477,0.164316294859315,4.546,weekly,2,origin3,weekly|N02BE|B_rich,-0.0846307542506246,5,linear,0.0,36.89447540477845,0.0,-0.2041442126650394,50.06961906840121,5.0,False,global,1.0,"{""0"": 0.0}",0.0,0.0,36.89447540477845
AR-LRX-Aug [linear],N02BE,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",132,none,42,1361.202315393802,36.89447540477845,30.751636626772065,0.4890219249688827,0.2092640043482644,16.964642245303292,0.2055741153445411,2506.966753654806,50.06961906840121,39.44625840774503,-0.2485650831838262,0.1894437509773247,14.814313248951477,0.164316294859315,4.472,weekly,2,origin3,weekly|N02BE|B_rich,-0.0972105619802194,5,linear,0.0,36.89447540477845,0.0,-0.1274431253165189,50.06961906840121,5.0,True,global,1.0,"{""0"": 0.0}",0.0,0.0,37.11534257072668
XGBoost,N02BE,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,1621.958942325748,40.27355139946995,32.16898535391,0.3911371963179872,0.2284299896587549,17.287844170879737,0.2239751829245251,2478.9113854833017,49.78866723947631,37.04355609600361,-0.2345924395323937,0.1883807397280728,14.034845516636214,0.160766485422339,4.701,weekly,2,origin3,weekly|N02BE|B_rich,,5,,,,,,,,,,,,,,
"LR-XGB (residual, tanpa gerbang)",N02BE,B_rich,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,1610.1956868080524,40.12724369811677,32.636249342933354,0.3955529731592074,0.2276001381670004,17.467658453852575,0.2154339832046172,2383.430057692348,48.8203856774232,36.55498293767162,-0.1870390957148036,0.1847171430295053,13.761247898566134,0.1580479419601735,4.376,weekly,2,origin3,weekly|N02BE|B_rich,,5,,,,,,,5.0,,,,,,,
Naive,N05B,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,{},0,none,42,117.8846153846154,10.857468184830909,9.115384615384617,-0.4950097553654509,0.1791206680238601,15.14680777146652,0.1743149039427097,376.96307692307687,19.415536998061032,15.830769230769231,-2.7061913006245755,0.3293345263241041,26.110528255109767,0.3516327072119505,0.0,weekly,2,origin3,weekly|N05B|A_lag1,,5,,,,,,,,,,,,,,
SeasonalNaive(s=52),N05B,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,{},0,none,42,403.5769230769231,20.089224053629422,17.423076923076923,-4.118152483866126,0.3314212090065768,34.38438097740379,0.3196824797865787,329.59076923076924,18.15463492419413,15.953846153846152,-2.24044055364739,0.3079465736097647,30.238069313411632,0.2993311372032803,0.0,weekly,2,origin3,weekly|N05B|A_lag1,,5,,,,,,,,,,,,,,
S1 [linear],N05B,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,{},0,none,42,85.99070452340172,9.27311730344234,7.2938712229748415,-0.090531972418947,0.1529828996760792,11.916149971666044,0.1545242826853154,214.3050996731397,14.639163216288686,12.220888382469044,-1.1069853911717429,0.2483156599840199,20.24545269369376,0.2713452207891877,0.005,weekly,2,origin3,weekly|N05B|A_lag1,,5,linear,0.0,9.27311730344234,0.0,,14.639163216288686,,,,,,,,
AR-LRX [linear],N05B,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",132,none,42,85.99070452340172,9.27311730344234,7.2938712229748415,-0.090531972418947,0.1529828996760792,11.916149971666044,0.1545242826853154,214.3050996731397,14.639163216288686,12.220888382469044,-1.1069853911717429,0.2483156599840199,20.24545269369376,0.2713452207891877,4.546,weekly,2,origin3,weekly|N05B|A_lag1,-0.0791869859909126,5,linear,0.0,9.27311730344234,0.0,-0.1647965247001845,14.639163216288686,5.0,,,,,,,
AR-LRX-g [linear],N05B,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",132,none,42,85.99070452340172,9.27311730344234,7.2938712229748415,-0.090531972418947,0.1529828996760792,11.916149971666044,0.1545242826853154,214.3050996731397,14.639163216288686,12.220888382469044,-1.1069853911717429,0.2483156599840199,20.24545269369376,0.2713452207891877,4.669,weekly,2,origin3,weekly|N05B|A_lag1,-0.0791869859909126,5,linear,0.0,9.27311730344234,0.0,-0.1647965247001845,14.639163216288686,5.0,False,global,1.0,"{""0"": 0.0}",0.0,0.0,9.27311730344234
AR-LRX-Aug [linear],N05B,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",132,none,42,85.99070452340172,9.27311730344234,7.2938712229748415,-0.090531972418947,0.1529828996760792,11.916149971666044,0.1545242826853154,214.3050996731397,14.639163216288686,12.220888382469044,-1.1069853911717429,0.2483156599840199,20.24545269369376,0.2713452207891877,4.631,weekly,2,origin3,weekly|N05B|A_lag1,-0.0797786853794417,5,linear,0.0,9.27311730344234,0.0,-0.220153869863938,14.639163216288686,5.0,True,global,1.0,"{""0"": 0.0}",0.0,0.0,9.27311730344234
XGBoost,N05B,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,112.74940852593248,10.618352439335045,8.32533073425293,-0.4298851899206504,0.1751758651159334,13.571749628370464,0.1660507985987278,214.33031026117013,14.640024257533527,12.555184877835789,-1.1072332543386207,0.2483302653287263,20.82159217829706,0.2615806665780787,4.547,weekly,2,origin3,weekly|N05B|A_lag1,,5,,,,,,,,,,,,,,
"LR-XGB (residual, tanpa gerbang)",N05B,A_lag1,pacf_train,1,1,223,26,13,2014-01-12,2018-04-15,2018-04-22,2018-10-14,2018-10-21,2019-01-13,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 100, ""subsample"": 0.8}",12,none,42,99.74660919254006,9.987322423579808,7.771899010223477,-0.2649840127224425,0.1647654714549968,12.747901834968726,0.1579684170802424,226.4517896305386,15.048315175810831,12.766899830375538,-1.2264081129378908,0.2552558680656848,21.04751438704629,0.2712664275843198,4.361,weekly,2,origin3,weekly|N05B|A_lag1,,5,,,,,,,5.0,,,,,,,
